Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
2/1/21,2/28/21,By Month,2021.0,2.0,Vermont,Female,All Ages,11.0,260.0,0.0,0.0,0.0,19.0
3/1/21,3/31/21,By Month,2021.0,3.0,Vermont,Male,All Ages,11.0,223.0,14.0,0.0,0.0,21.0
3/1/21,3/31/21,By Month,2021.0,3.0,Vermont,Female,All Ages,0.0,248.0,10.0,0.0,0.0,16.0
4/1/21,4/24/21,By Month,2021.0,4.0,Vermont,Male,All Ages,0.0,125.0,0.0,0.0,0.0,0.0
4/1/21,4/24/21,By Month,2021.0,4.0,Vermont,Female,All Ages,0.0,118.0,0.0,0.0,0.0,0.0
1/1/20,1/31/20,By Month,2020.0,1.0,Virginia,Male,All Ages,0.0,3386.0,159.0,0.0,20.0,179.0
1/1/20,1/31/20,By Month,2020.0,1.0,Virginia,Female,All Ages,0.0,3200.0,181.0,0.0,13.0,194.0
2/1/20,2/29/20,By Month,2020.0,2.0,Virginia,Male,All Ages,0.0,3052.0,140.0,0.0,25.0,165.0
2/1/20,2/29/20,By Month,2020.0,2.0,Virginia,Female,All Ages,0.0,2916.0,121.0,0.0,21.0,142.0
3/1/20,3/31/20,By Month,2020.0,3.0,Virginia,Male,All Ages,38.0,3403.0,188.0,15.0,23.0,234.0
3/1/20,3/31/20,By Month,2020.0,3.0,Virginia,Female,All Ages,24.0,3091.0,174.0,0.0,21.0,212.0
4/1/20,4/30/20,By Month,2020.0,4.0,Virginia,Male,All Ages,367.0,3432.0,306.0,147.0,0.0,532.0
4/1/20,4/30/20,By Month,2020.0,4.0,Virginia,Female,All Ages,384.0,3473.0,285.0,114.0,0.0,561.0
5/1/20,5/31/20,By Month,2020.0,5.0,Virginia,Male,All Ages,427.0,3488.0,269.0,156.0,0.0,541.0
5/1/20,5/31/20,By Month,2020.0,5.0,Virginia,Female,All Ages,425.0,3229.0,205.0,114.0,0.0,518.0
6/1/20,6/30/20,By Month,2020.0,6.0,Virginia,Male,All Ages,198.0,3074.0,197.0,77.0,0.0,318.0
6/1/20,6/30/20,By Month,2020.0,6.0,Virginia,Female,All Ages,196.0,2909.0,156.0,62.0,0.0,290.0
7/1/20,7/31/20,By Month,2020.0,7.0,Virginia,Male,All Ages,189.0,3295.0,199.0,76.0,0.0,313.0
7/1/20,7/31/20,By Month,2020.0,7.0,Virginia,Female,All Ages,181.0,3107.0,161.0,68.0,0.0,275.0
8/1/20,8/31/20,By Month,2020.0,8.0,Virginia,Male,All Ages,248.0,3350.0,236.0,117.0,0.0,367.0
8/1/20,8/31/20,By Month,2020.0,8.0,Virginia,Female,All Ages,224.0,3164.0,206.0,90.0,0.0,340.0
9/1/20,9/30/20,By Month,2020.0,9.0,Virginia,Male,All Ages,243.0,3273.0,207.0,97.0,0.0,354.0
9/1/20,9/30/20,By Month,2020.0,9.0,Virginia,Female,All Ages,233.0,3080.0,183.0,81.0,0.0,335.0
10/1/20,10/31/20,By Month,2020.0,10.0,Virginia,Male,All Ages,255.0,3355.0,219.0,103.0,0.0,371.0
10/1/20,10/31/20,By Month,2020.0,10.0,Virginia,Female,All Ages,228.0,3239.0,218.0,90.0,0.0,356.0
11/1/20,11/30/20,By Month,2020.0,11.0,Virginia,Male,All Ages,374.0,3544.0,313.0,174.0,0.0,513.0
11/1/20,11/30/20,By Month,2020.0,11.0,Virginia,Female,All Ages,366.0,3267.0,222.0,125.0,0.0,465.0
12/1/20,12/31/20,By Month,2020.0,12.0,Virginia,Male,All Ages,826.0,4244.0,536.0,397.0,0.0,965.0
12/1/20,12/31/20,By Month,2020.0,12.0,Virginia,Female,All Ages,716.0,3914.0,399.0,262.0,0.0,853.0
1/1/21,1/31/21,By Month,2021.0,1.0,Virginia,Male,All Ages,1192.0,4687.0,731.0,548.0,0.0,1377.0
1/1/21,1/31/21,By Month,2021.0,1.0,Virginia,Female,All Ages,1093.0,4341.0,571.0,424.0,0.0,1240.0
2/1/21,2/28/21,By Month,2021.0,2.0,Virginia,Male,All Ages,632.0,3687.0,454.0,302.0,0.0,785.0
2/1/21,2/28/21,By Month,2021.0,2.0,Virginia,Female,All Ages,585.0,3459.0,357.0,242.0,0.0,700.0
3/1/21,3/31/21,By Month,2021.0,3.0,Virginia,Male,All Ages,280.0,3177.0,245.0,136.0,0.0,389.0
3/1/21,3/31/21,By Month,2021.0,3.0,Virginia,Female,All Ages,261.0,2991.0,201.0,111.0,0.0,351.0
4/1/21,4/24/21,By Month,2021.0,4.0,Virginia,Male,All Ages,108.0,1357.0,84.0,48.0,0.0,144.0
4/1/21,4/24/21,By Month,2021.0,4.0,Virginia,Female,All Ages,77.0,1295.0,73.0,37.0,0.0,113.0
1/1/20,1/31/20,By Month,2020.0,1.0,Washington,Male,All Ages,0.0,2774.0,170.0,0.0,34.0,204.0
1/1/20,1/31/20,By Month,2020.0,1.0,Washington,Female,All Ages,0.0,2591.0,164.0,0.0,16.0,180.0
2/1/20,2/29/20,By Month,2020.0,2.0,Washington,Male,All Ages,0.0,2446.0,170.0,0.0,17.0,187.0
2/1/20,2/29/20,By Month,2020.0,2.0,Washington,Female,All Ages,0.0,2338.0,146.0,0.0,16.0,164.0
3/1/20,3/31/20,By Month,2020.0,3.0,Washington,Male,All Ages,156.0,2912.0,291.0,81.0,27.0,392.0
3/1/20,3/31/20,By Month,2020.0,3.0,Washington,Female,All Ages,127.0,2525.0,248.0,62.0,24.0,335.0
4/1/20,4/30/20,By Month,2020.0,4.0,Washington,Male,All Ages,301.0,2837.0,313.0,173.0,0.0,447.0
4/1/20,4/30/20,By Month,2020.0,4.0,Washington,Female,All Ages,242.0,2535.0,243.0,122.0,0.0,369.0
5/1/20,5/31/20,By Month,2020.0,5.0,Washington,Male,All Ages,145.0,2607.0,188.0,78.0,0.0,258.0
5/1/20,5/31/20,By Month,2020.0,5.0,Washington,Female,All Ages,128.0,2386.0,160.0,63.0,0.0,227.0
6/1/20,6/30/20,By Month,2020.0,6.0,Washington,Male,All Ages,83.0,2473.0,140.0,43.0,0.0,181.0
6/1/20,6/30/20,By Month,2020.0,6.0,Washington,Female,All Ages,75.0,2231.0,115.0,38.0,0.0,152.0
7/1/20,7/31/20,By Month,2020.0,7.0,Washington,Male,All Ages,168.0,2678.0,190.0,81.0,0.0,279.0
7/1/20,7/31/20,By Month,2020.0,7.0,Washington,Female,All Ages,124.0,2549.0,171.0,59.0,0.0,236.0
8/1/20,8/31/20,By Month,2020.0,8.0,Washington,Male,All Ages,155.0,2784.0,198.0,80.0,0.0,274.0
8/1/20,8/31/20,By Month,2020.0,8.0,Washington,Female,All Ages,133.0,2457.0,146.0,54.0,0.0,225.0
9/1/20,9/30/20,By Month,2020.0,9.0,Washington,Male,All Ages,100.0,2677.0,183.0,54.0,0.0,229.0
9/1/20,9/30/20,By Month,2020.0,9.0,Washington,Female,All Ages,75.0,2345.0,141.0,39.0,0.0,178.0
10/1/20,10/31/20,By Month,2020.0,10.0,Washington,Male,All Ages,125.0,2740.0,213.0,72.0,0.0,267.0
10/1/20,10/31/20,By Month,2020.0,10.0,Washington,Female,All Ages,119.0,2456.0,173.0,58.0,0.0,235.0
11/1/20,11/30/20,By Month,2020.0,11.0,Washington,Male,All Ages,245.0,2908.0,297.0,144.0,0.0,398.0
11/1/20,11/30/20,By Month,2020.0,11.0,Washington,Female,All Ages,228.0,2617.0,199.0,108.0,0.0,319.0
12/1/20,12/31/20,By Month,2020.0,12.0,Washington,Male,All Ages,495.0,3212.0,451.0,306.0,0.0,640.0
12/1/20,12/31/20,By Month,2020.0,12.0,Washington,Female,All Ages,418.0,2867.0,357.0,231.0,0.0,544.0
1/1/21,1/31/21,By Month,2021.0,1.0,Washington,Male,All Ages,423.0,3148.0,407.0,270.0,0.0,561.0
1/1/21,1/31/21,By Month,2021.0,1.0,Washington,Female,All Ages,338.0,2855.0,276.0,174.0,0.0,440.0
2/1/21,2/28/21,By Month,2021.0,2.0,Washington,Male,All Ages,218.0,2672.0,268.0,143.0,0.0,343.0
2/1/21,2/28/21,By Month,2021.0,2.0,Washington,Female,All Ages,175.0,2368.0,176.0,98.0,0.0,253.0
3/1/21,3/31/21,By Month,2021.0,3.0,Washington,Male,All Ages,98.0,2626.0,168.0,68.0,0.0,198.0
3/1/21,3/31/21,By Month,2021.0,3.0,Washington,Female,All Ages,80.0,2497.0,140.0,47.0,0.0,173.0
4/1/21,4/24/21,By Month,2021.0,4.0,Washington,Male,All Ages,50.0,1169.0,65.0,34.0,0.0,81.0
4/1/21,4/24/21,By Month,2021.0,4.0,Washington,Female,All Ages,33.0,1097.0,42.0,17.0,0.0,58.0
1/1/20,1/31/20,By Month,2020.0,1.0,West Virginia,Male,All Ages,0.0,1124.0,80.0,0.0,0.0,84.0
1/1/20,1/31/20,By Month,2020.0,1.0,West Virginia,Female,All Ages,0.0,1030.0,80.0,0.0,0.0,86.0
2/1/20,2/29/20,By Month,2020.0,2.0,West Virginia,Male,All Ages,0.0,1025.0,69.0,0.0,11.0,80.0
2/1/20,2/29/20,By Month,2020.0,2.0,West Virginia,Female,All Ages,0.0,923.0,76.0,0.0,12.0,88.0
3/1/20,3/31/20,By Month,2020.0,3.0,West Virginia,Male,All Ages,0.0,1145.0,79.0,0.0,19.0,98.0
3/1/20,3/31/20,By Month,2020.0,3.0,West Virginia,Female,All Ages,0.0,975.0,66.0,0.0,13.0,81.0
4/1/20,4/30/20,By Month,2020.0,4.0,West Virginia,Male,All Ages,21.0,1116.0,81.0,0.0,0.0,100.0
4/1/20,4/30/20,By Month,2020.0,4.0,West Virginia,Female,All Ages,28.0,896.0,79.0,0.0,0.0,101.0
5/1/20,5/31/20,By Month,2020.0,5.0,West Virginia,Male,All Ages,24.0,1094.0,81.0,11.0,0.0,94.0
5/1/20,5/31/20,By Month,2020.0,5.0,West Virginia,Female,All Ages,14.0,881.0,60.0,0.0,0.0,70.0
6/1/20,6/30/20,By Month,2020.0,6.0,West Virginia,Male,All Ages,0.0,968.0,66.0,0.0,0.0,69.0
6/1/20,6/30/20,By Month,2020.0,6.0,West Virginia,Female,All Ages,0.0,884.0,53.0,0.0,0.0,56.0
7/1/20,7/31/20,By Month,2020.0,7.0,West Virginia,Male,All Ages,13.0,1050.0,66.0,0.0,0.0,72.0
7/1/20,7/31/20,By Month,2020.0,7.0,West Virginia,Female,All Ages,21.0,979.0,63.0,0.0,0.0,79.0
8/1/20,8/31/20,By Month,2020.0,8.0,West Virginia,Male,All Ages,46.0,1066.0,71.0,16.0,0.0,101.0
8/1/20,8/31/20,By Month,2020.0,8.0,West Virginia,Female,All Ages,63.0,1014.0,67.0,19.0,0.0,111.0
9/1/20,9/30/20,By Month,2020.0,9.0,West Virginia,Male,All Ages,53.0,1095.0,84.0,24.0,0.0,113.0
9/1/20,9/30/20,By Month,2020.0,9.0,West Virginia,Female,All Ages,60.0,931.0,68.0,20.0,0.0,108.0
10/1/20,10/31/20,By Month,2020.0,10.0,West Virginia,Male,All Ages,72.0,1129.0,113.0,39.0,0.0,146.0
10/1/20,10/31/20,By Month,2020.0,10.0,West Virginia,Female,All Ages,62.0,921.0,79.0,27.0,0.0,114.0
11/1/20,11/30/20,By Month,2020.0,11.0,West Virginia,Male,All Ages,167.0,1244.0,138.0,81.0,0.0,224.0
11/1/20,11/30/20,By Month,2020.0,11.0,West Virginia,Female,All Ages,140.0,1081.0,120.0,61.0,0.0,199.0
12/1/20,12/31/20,By Month,2020.0,12.0,West Virginia,Male,All Ages,374.0,1520.0,259.0,182.0,0.0,451.0
12/1/20,12/31/20,By Month,2020.0,12.0,West Virginia,Female,All Ages,378.0,1403.0,219.0,159.0,0.0,438.0
1/1/21,1/31/21,By Month,2021.0,1.0,West Virginia,Male,All Ages,394.0,1409.0,308.0,230.0,0.0,472.0
1/1/21,1/31/21,By Month,2021.0,1.0,West Virginia,Female,All Ages,304.0,1246.0,210.0,162.0,0.0,352.0
2/1/21,2/28/21,By Month,2021.0,2.0,West Virginia,Male,All Ages,149.0,395.0,108.0,93.0,0.0,164.0
2/1/21,2/28/21,By Month,2021.0,2.0,West Virginia,Female,All Ages,121.0,372.0,84.0,64.0,0.0,141.0
3/1/21,3/31/21,By Month,2021.0,3.0,West Virginia,Male,All Ages,57.0,60.0,42.0,42.0,0.0,57.0
3/1/21,3/31/21,By Month,2021.0,3.0,West Virginia,Female,All Ages,36.0,37.0,21.0,21.0,0.0,36.0
4/1/21,4/24/21,By Month,2021.0,4.0,West Virginia,Male,All Ages,23.0,23.0,0.0,0.0,0.0,23.0
4/1/21,4/24/21,By Month,2021.0,4.0,West Virginia,Female,All Ages,15.0,15.0,0.0,0.0,0.0,15.0
1/1/20,1/31/20,By Month,2020.0,1.0,Wisconsin,Male,All Ages,0.0,2483.0,146.0,0.0,12.0,158.0
1/1/20,1/31/20,By Month,2020.0,1.0,Wisconsin,Female,All Ages,0.0,2458.0,120.0,0.0,0.0,127.0
2/1/20,2/29/20,By Month,2020.0,2.0,Wisconsin,Male,All Ages,0.0,2383.0,116.0,0.0,21.0,137.0
2/1/20,2/29/20,By Month,2020.0,2.0,Wisconsin,Female,All Ages,0.0,2266.0,133.0,0.0,26.0,159.0
3/1/20,3/31/20,By Month,2020.0,3.0,Wisconsin,Male,All Ages,25.0,2517.0,145.0,0.0,48.0,213.0
3/1/20,3/31/20,By Month,2020.0,3.0,Wisconsin,Female,All Ages,19.0,2486.0,166.0,0.0,38.0,222.0
4/1/20,4/30/20,By Month,2020.0,4.0,Wisconsin,Male,All Ages,185.0,2544.0,157.0,29.0,0.0,319.0
4/1/20,4/30/20,By Month,2020.0,4.0,Wisconsin,Female,All Ages,126.0,2337.0,117.0,19.0,0.0,230.0
5/1/20,5/31/20,By Month,2020.0,5.0,Wisconsin,Male,All Ages,143.0,2491.0,131.0,37.0,0.0,240.0
5/1/20,5/31/20,By Month,2020.0,5.0,Wisconsin,Female,All Ages,145.0,2302.0,109.0,22.0,0.0,232.0
6/1/20,6/30/20,By Month,2020.0,6.0,Wisconsin,Male,All Ages,77.0,2372.0,101.0,16.0,0.0,162.0
6/1/20,6/30/20,By Month,2020.0,6.0,Wisconsin,Female,All Ages,85.0,2115.0,80.0,0.0,0.0,158.0
7/1/20,7/31/20,By Month,2020.0,7.0,Wisconsin,Male,All Ages,91.0,2439.0,102.0,19.0,0.0,174.0
7/1/20,7/31/20,By Month,2020.0,7.0,Wisconsin,Female,All Ages,73.0,2282.0,86.0,13.0,0.0,146.0
8/1/20,8/31/20,By Month,2020.0,8.0,Wisconsin,Male,All Ages,115.0,2459.0,132.0,33.0,0.0,214.0
8/1/20,8/31/20,By Month,2020.0,8.0,Wisconsin,Female,All Ages,84.0,2381.0,106.0,25.0,0.0,166.0
9/1/20,9/30/20,By Month,2020.0,9.0,Wisconsin,Male,All Ages,129.0,2442.0,132.0,57.0,0.0,204.0
9/1/20,9/30/20,By Month,2020.0,9.0,Wisconsin,Female,All Ages,89.0,2251.0,97.0,31.0,0.0,155.0
10/1/20,10/31/20,By Month,2020.0,10.0,Wisconsin,Male,All Ages,532.0,2994.0,316.0,211.0,0.0,637.0
10/1/20,10/31/20,By Month,2020.0,10.0,Wisconsin,Female,All Ages,455.0,2739.0,209.0,122.0,0.0,542.0
11/1/20,11/30/20,By Month,2020.0,11.0,Wisconsin,Male,All Ages,1148.0,3701.0,554.0,435.0,0.0,1267.0
11/1/20,11/30/20,By Month,2020.0,11.0,Wisconsin,Female,All Ages,970.0,3367.0,388.0,300.0,0.0,1058.0
12/1/20,12/31/20,By Month,2020.0,12.0,Wisconsin,Male,All Ages,894.0,3417.0,454.0,346.0,0.0,1002.0
12/1/20,12/31/20,By Month,2020.0,12.0,Wisconsin,Female,All Ages,873.0,3235.0,334.0,244.0,0.0,963.0
1/1/21,1/31/21,By Month,2021.0,1.0,Wisconsin,Male,All Ages,561.0,3000.0,311.0,206.0,0.0,667.0
1/1/21,1/31/21,By Month,2021.0,1.0,Wisconsin,Female,All Ages,476.0,2677.0,249.0,160.0,0.0,565.0
2/1/21,2/28/21,By Month,2021.0,2.0,Wisconsin,Male,All Ages,208.0,2346.0,175.0,76.0,0.0,308.0
2/1/21,2/28/21,By Month,2021.0,2.0,Wisconsin,Female,All Ages,198.0,2174.0,117.0,49.0,0.0,266.0
3/1/21,3/31/21,By Month,2021.0,3.0,Wisconsin,Male,All Ages,104.0,2298.0,127.0,39.0,0.0,192.0
3/1/21,3/31/21,By Month,2021.0,3.0,Wisconsin,Female,All Ages,76.0,2175.0,91.0,25.0,0.0,142.0
4/1/21,4/24/21,By Month,2021.0,4.0,Wisconsin,Male,All Ages,44.0,1128.0,55.0,23.0,0.0,76.0
4/1/21,4/24/21,By Month,2021.0,4.0,Wisconsin,Female,All Ages,35.0,978.0,45.0,11.0,0.0,69.0
1/1/20,1/31/20,By Month,2020.0,1.0,Wyoming,Male,All Ages,0.0,244.0,13.0,0.0,0.0,14.0
1/1/20,1/31/20,By Month,2020.0,1.0,Wyoming,Female,All Ages,0.0,212.0,15.0,0.0,0.0,16.0
2/1/20,2/29/20,By Month,2020.0,2.0,Wyoming,Male,All Ages,0.0,220.0,13.0,0.0,0.0,14.0
2/1/20,2/29/20,By Month,2020.0,2.0,Wyoming,Female,All Ages,0.0,162.0,16.0,0.0,0.0,18.0
3/1/20,3/31/20,By Month,2020.0,3.0,Wyoming,Male,All Ages,0.0,219.0,15.0,0.0,0.0,16.0
3/1/20,3/31/20,By Month,2020.0,3.0,Wyoming,Female,All Ages,0.0,200.0,18.0,0.0,0.0,22.0
4/1/20,4/30/20,By Month,2020.0,4.0,Wyoming,Male,All Ages,0.0,209.0,15.0,0.0,0.0,16.0
4/1/20,4/30/20,By Month,2020.0,4.0,Wyoming,Female,All Ages,0.0,205.0,19.0,0.0,0.0,20.0
5/1/20,5/31/20,By Month,2020.0,5.0,Wyoming,Male,All Ages,0.0,211.0,0.0,0.0,0.0,0.0
5/1/20,5/31/20,By Month,2020.0,5.0,Wyoming,Female,All Ages,0.0,187.0,10.0,0.0,0.0,14.0
6/1/20,6/30/20,By Month,2020.0,6.0,Wyoming,Male,All Ages,0.0,239.0,0.0,0.0,0.0,0.0
6/1/20,6/30/20,By Month,2020.0,6.0,Wyoming,Female,All Ages,0.0,165.0,0.0,0.0,0.0,0.0
7/1/20,7/31/20,By Month,2020.0,7.0,Wyoming,Male,All Ages,0.0,257.0,17.0,0.0,0.0,19.0
7/1/20,7/31/20,By Month,2020.0,7.0,Wyoming,Female,All Ages,0.0,182.0,0.0,0.0,0.0,0.0
8/1/20,8/31/20,By Month,2020.0,8.0,Wyoming,Male,All Ages,0.0,250.0,14.0,0.0,0.0,17.0
8/1/20,8/31/20,By Month,2020.0,8.0,Wyoming,Female,All Ages,0.0,200.0,10.0,0.0,0.0,12.0
9/1/20,9/30/20,By Month,2020.0,9.0,Wyoming,Male,All Ages,0.0,261.0,17.0,0.0,0.0,20.0
9/1/20,9/30/20,By Month,2020.0,9.0,Wyoming,Female,All Ages,0.0,212.0,12.0,0.0,0.0,16.0
10/1/20,10/31/20,By Month,2020.0,10.0,Wyoming,Male,All Ages,37.0,279.0,25.0,15.0,0.0,47.0
10/1/20,10/31/20,By Month,2020.0,10.0,Wyoming,Female,All Ages,34.0,228.0,15.0,10.0,0.0,39.0
11/1/20,11/30/20,By Month,2020.0,11.0,Wyoming,Male,All Ages,80.0,296.0,48.0,38.0,0.0,90.0
11/1/20,11/30/20,By Month,2020.0,11.0,Wyoming,Female,All Ages,83.0,277.0,46.0,36.0,0.0,93.0
12/1/20,12/31/20,By Month,2020.0,12.0,Wyoming,Male,All Ages,92.0,327.0,60.0,43.0,0.0,109.0
12/1/20,12/31/20,By Month,2020.0,12.0,Wyoming,Female,All Ages,91.0,284.0,53.0,40.0,0.0,104.0
1/1/21,1/31/21,By Month,2021.0,1.0,Wyoming,Male,All Ages,57.0,281.0,47.0,35.0,0.0,69.0
1/1/21,1/31/21,By Month,2021.0,1.0,Wyoming,Female,All Ages,43.0,246.0,32.0,19.0,0.0,56.0
2/1/21,2/28/21,By Month,2021.0,2.0,Wyoming,Male,All Ages,20.0,225.0,26.0,14.0,0.0,32.0
2/1/21,2/28/21,By Month,2021.0,2.0,Wyoming,Female,All Ages,25.0,195.0,16.0,0.0,0.0,32.0
3/1/21,3/31/21,By Month,2021.0,3.0,Wyoming,Male,All Ages,0.0,208.0,12.0,0.0,0.0,16.0
3/1/21,3/31/21,By Month,2021.0,3.0,Wyoming,Female,All Ages,0.0,191.0,14.0,0.0,0.0,19.0
4/1/21,4/24/21,By Month,2021.0,4.0,Wyoming,Male,All Ages,0.0,82.0,0.0,0.0,0.0,0.0
4/1/21,4/24/21,By Month,2021.0,4.0,Wyoming,Female,All Ages,0.0,76.0,0.0,0.0,0.0,0.0
