,Date,Year,Week,State,Total_Deaths,Excess_Deaths,Covid_19_Deaths,Cum_Excess_Deaths,Cum_Covid_19_Deaths
770,2019-12-29T00:00:00.000,2019,52,Georgia,1802.0,-54.060000000000045,0.0,-54.060000000000045,0.0
771,2020-01-05T00:00:00.000,2020,1,Georgia,1805.0,-54.15000000000005,0.0,-108.2100000000001,0.0
772,2020-01-12T00:00:00.000,2020,2,Georgia,1745.0,-87.25000000000007,0.0,-195.46000000000015,0.0
773,2020-01-19T00:00:00.000,2020,3,Georgia,1829.0,54.87000000000005,0.0,-140.5900000000001,0.0
774,2020-01-26T00:00:00.000,2020,4,Georgia,1796.0,17.960000000000015,0.0,-122.63000000000008,0.0
775,2020-02-02T00:00:00.000,2020,5,Georgia,1781.0,0.0,0.0,-122.63000000000008,0.0
776,2020-02-09T00:00:00.000,2020,6,Georgia,1759.0,35.18000000000003,0.0,-87.45000000000005,0.0
777,2020-02-16T00:00:00.000,2020,7,Georgia,1746.0,69.84000000000006,0.0,-17.609999999999985,0.0
778,2020-02-23T00:00:00.000,2020,8,Georgia,1858.0,241.5399999999998,0.0,223.9299999999998,0.0
779,2020-03-01T00:00:00.000,2020,9,Georgia,1754.0,70.16000000000007,0.0,294.08999999999986,0.0
780,2020-03-08T00:00:00.000,2020,10,Georgia,1784.0,89.20000000000007,0.0,383.28999999999996,0.0
781,2020-03-15T00:00:00.000,2020,11,Georgia,1774.0,106.4400000000001,41.0,489.7300000000001,41.0
782,2020-03-22T00:00:00.000,2020,12,Georgia,1880.0,188.00000000000017,98.0,677.7300000000002,139.0
783,2020-03-29T00:00:00.000,2020,13,Georgia,2032.0,508.0,220.0,1185.7300000000002,359.0
784,2020-04-05T00:00:00.000,2020,14,Georgia,2041.0,530.66,216.0,1716.3900000000003,575.0
785,2020-04-12T00:00:00.000,2020,15,Georgia,2030.0,487.2,267.0,2203.59,842.0
786,2020-04-19T00:00:00.000,2020,16,Georgia,2039.0,468.96999999999997,260.0,2672.56,1102.0
787,2020-04-26T00:00:00.000,2020,17,Georgia,1973.0,394.5999999999999,274.0,3067.16,1376.0
788,2020-05-03T00:00:00.000,2020,18,Georgia,1984.0,496.0,207.0,3563.16,1583.0
789,2020-05-10T00:00:00.000,2020,19,Georgia,1960.0,490.0,197.0,4053.16,1780.0
790,2020-05-17T00:00:00.000,2020,20,Georgia,1910.0,458.4,154.0,4511.5599999999995,1934.0
791,2020-05-24T00:00:00.000,2020,21,Georgia,1780.0,231.3999999999998,144.0,4742.959999999999,2078.0
792,2020-05-31T00:00:00.000,2020,22,Georgia,1775.0,248.49999999999983,118.0,4991.459999999999,2196.0
793,2020-06-07T00:00:00.000,2020,23,Georgia,1742.0,243.87999999999982,119.0,5235.339999999999,2315.0
794,2020-06-14T00:00:00.000,2020,24,Georgia,1776.0,248.63999999999982,94.0,5483.979999999999,2409.0
795,2020-06-21T00:00:00.000,2020,25,Georgia,1821.0,364.19999999999993,129.0,5848.1799999999985,2538.0
796,2020-06-28T00:00:00.000,2020,26,Georgia,1878.0,450.71999999999997,149.0,6298.899999999999,2687.0
797,2020-07-05T00:00:00.000,2020,27,Georgia,1982.0,574.7800000000001,223.0,6873.6799999999985,2910.0
798,2020-07-12T00:00:00.000,2020,28,Georgia,2174.0,869.5999999999998,295.0,7743.279999999998,3205.0
799,2020-07-19T00:00:00.000,2020,29,Georgia,2173.0,869.1999999999998,375.0,8612.479999999998,3580.0
800,2020-07-26T00:00:00.000,2020,30,Georgia,2189.0,919.3799999999999,417.0,9531.859999999997,3997.0
801,2020-08-02T00:00:00.000,2020,31,Georgia,2190.0,941.6999999999998,471.0,10473.559999999998,4468.0
802,2020-08-09T00:00:00.000,2020,32,Georgia,2243.0,919.6299999999998,426.0,11393.189999999997,4894.0
803,2020-08-16T00:00:00.000,2020,33,Georgia,2244.0,1032.24,412.0,12425.429999999997,5306.0
804,2020-08-23T00:00:00.000,2020,34,Georgia,2127.0,786.9900000000002,341.0,13212.419999999996,5647.0
805,2020-08-30T00:00:00.000,2020,35,Georgia,2040.0,714.0000000000002,260.0,13926.419999999996,5907.0
806,2020-09-06T00:00:00.000,2020,36,Georgia,2069.0,662.0800000000002,259.0,14588.499999999996,6166.0
807,2020-09-13T00:00:00.000,2020,37,Georgia,1923.0,480.75,225.0,15069.249999999996,6391.0
808,2020-09-20T00:00:00.000,2020,38,Georgia,1994.0,558.32,217.0,15627.569999999996,6608.0
809,2020-09-27T00:00:00.000,2020,39,Georgia,1924.0,423.28,166.0,16050.849999999997,6774.0
810,2020-10-04T00:00:00.000,2020,40,Georgia,1882.0,395.2199999999999,165.0,16446.069999999996,6939.0
811,2020-10-11T00:00:00.000,2020,41,Georgia,1914.0,382.7999999999999,151.0,16828.869999999995,7090.0
812,2020-10-18T00:00:00.000,2020,42,Georgia,1950.0,448.49999999999994,173.0,17277.369999999995,7263.0
813,2020-10-25T00:00:00.000,2020,43,Georgia,1935.0,348.2999999999999,201.0,17625.669999999995,7464.0
814,2020-11-01T00:00:00.000,2020,44,Georgia,2012.0,462.76,215.0,18088.429999999993,7679.0
815,2020-11-08T00:00:00.000,2020,45,Georgia,2046.0,511.5,232.0,18599.929999999993,7911.0
816,2020-11-15T00:00:00.000,2020,46,Georgia,1966.0,294.8999999999998,219.0,18894.829999999994,8130.0
817,2020-11-22T00:00:00.000,2020,47,Georgia,2057.0,452.53999999999996,249.0,19347.369999999995,8379.0
818,2020-11-29T00:00:00.000,2020,48,Georgia,2157.0,582.39,289.0,19929.759999999995,8668.0
819,2020-12-06T00:00:00.000,2020,49,Georgia,2217.0,620.7600000000001,335.0,20550.519999999993,9003.0
820,2020-12-13T00:00:00.000,2020,50,Georgia,2398.0,887.2600000000002,380.0,21437.77999999999,9383.0
821,2020-12-20T00:00:00.000,2020,51,Georgia,2349.0,822.1500000000002,490.0,22259.929999999993,9873.0
822,2020-12-27T00:00:00.000,2020,52,Georgia,2686.0,1477.3000000000002,677.0,23737.229999999992,10550.0
823,2021-01-03T00:00:00.000,2021,53,Georgia,2815.0,1463.8,820.0,25201.02999999999,11370.0
824,2021-01-10T00:00:00.000,2021,1,Georgia,3028.0,1907.6399999999996,966.0,27108.66999999999,12336.0
825,2021-01-17T00:00:00.000,2021,2,Georgia,2888.0,1675.0400000000002,910.0,28783.709999999992,13246.0
826,2021-01-24T00:00:00.000,2021,3,Georgia,2706.0,1407.1200000000001,862.0,30190.82999999999,14108.0
827,2021-01-31T00:00:00.000,2021,4,Georgia,2640.0,1267.2,705.0,31458.02999999999,14813.0
828,2021-02-07T00:00:00.000,2021,5,Georgia,2294.0,665.2600000000001,468.0,32123.28999999999,15281.0
829,2021-02-14T00:00:00.000,2021,6,Georgia,2191.0,569.66,399.0,32692.94999999999,15680.0
830,2021-02-21T00:00:00.000,2021,7,Georgia,2012.0,402.3999999999999,306.0,33095.34999999999,15986.0
831,2021-02-28T00:00:00.000,2021,8,Georgia,1818.0,199.9800000000002,244.0,33295.329999999994,16230.0
832,2021-03-07T00:00:00.000,2021,9,Georgia,1857.0,204.27000000000018,173.0,33499.59999999999,16403.0
833,2021-03-14T00:00:00.000,2021,10,Georgia,1736.0,34.72000000000003,157.0,33534.31999999999,16560.0
834,2021-03-21T00:00:00.000,2021,11,Georgia,1662.0,-16.620000000000015,109.0,33517.69999999999,16669.0
835,2021-03-28T00:00:00.000,2021,12,Georgia,1446.0,-216.90000000000003,114.0,33300.79999999999,16783.0
836,2021-04-04T00:00:00.000,2021,13,Georgia,1381.0,-207.15000000000003,88.0,33093.64999999999,16871.0
837,2021-04-11T00:00:00.000,2021,14,Georgia,1032.0,-371.52,66.0,32722.129999999986,16937.0
838,2021-04-18T00:00:00.000,2021,15,Georgia,637.0,-388.57,35.0,32333.559999999987,16972.0
839,2021-04-25T00:00:00.000,2021,16,Georgia,139.0,-127.88000000000001,0.0,32205.679999999986,16972.0
840,2019-12-29T00:00:00.000,2019,52,Hawaii,241.0,-2.410000000000002,0.0,-2.410000000000002,0.0
841,2020-01-05T00:00:00.000,2020,1,Hawaii,242.0,2.420000000000002,0.0,0.010000000000000231,0.0
842,2020-01-12T00:00:00.000,2020,2,Hawaii,215.0,-32.25000000000001,0.0,-32.24000000000001,0.0
843,2020-01-19T00:00:00.000,2020,3,Hawaii,242.0,19.360000000000017,0.0,-12.879999999999992,0.0
844,2020-01-26T00:00:00.000,2020,4,Hawaii,242.0,4.840000000000004,0.0,-8.039999999999988,0.0
845,2020-02-02T00:00:00.000,2020,5,Hawaii,236.0,23.600000000000023,0.0,15.560000000000034,0.0
846,2020-02-09T00:00:00.000,2020,6,Hawaii,281.0,44.95999999999998,0.0,60.52000000000001,0.0
847,2020-02-16T00:00:00.000,2020,7,Hawaii,250.0,20.000000000000018,0.0,80.52000000000002,0.0
848,2020-02-23T00:00:00.000,2020,8,Hawaii,238.0,9.520000000000008,0.0,90.04000000000003,0.0
849,2020-03-01T00:00:00.000,2020,9,Hawaii,239.0,-11.95000000000001,0.0,78.09000000000003,0.0
850,2020-03-08T00:00:00.000,2020,10,Hawaii,243.0,-4.860000000000005,0.0,73.23000000000003,0.0
851,2020-03-15T00:00:00.000,2020,11,Hawaii,212.0,-10.600000000000009,0.0,62.630000000000024,0.0
852,2020-03-22T00:00:00.000,2020,12,Hawaii,235.0,-4.700000000000005,0.0,57.93000000000002,0.0
853,2020-03-29T00:00:00.000,2020,13,Hawaii,235.0,2.3500000000000023,0.0,60.28000000000002,0.0
854,2020-04-05T00:00:00.000,2020,14,Hawaii,221.0,-2.2100000000000017,0.0,58.07000000000002,0.0
855,2020-04-12T00:00:00.000,2020,15,Hawaii,211.0,2.110000000000002,0.0,60.18000000000002,0.0
856,2020-04-19T00:00:00.000,2020,16,Hawaii,200.0,-15.999999999999993,0.0,44.18000000000003,0.0
857,2020-04-26T00:00:00.000,2020,17,Hawaii,223.0,4.460000000000004,0.0,48.64000000000003,0.0
858,2020-05-03T00:00:00.000,2020,18,Hawaii,210.0,-14.69999999999999,0.0,33.94000000000004,0.0
859,2020-05-10T00:00:00.000,2020,19,Hawaii,230.0,4.600000000000004,0.0,38.54000000000004,0.0
860,2020-05-17T00:00:00.000,2020,20,Hawaii,210.0,-10.500000000000009,0.0,28.040000000000035,0.0
861,2020-05-24T00:00:00.000,2020,21,Hawaii,200.0,-8.000000000000007,0.0,20.040000000000028,0.0
862,2020-05-31T00:00:00.000,2020,22,Hawaii,217.0,4.340000000000003,0.0,24.38000000000003,0.0
863,2020-06-07T00:00:00.000,2020,23,Hawaii,203.0,-30.450000000000003,0.0,-6.069999999999972,0.0
864,2020-06-14T00:00:00.000,2020,24,Hawaii,245.0,17.150000000000016,0.0,11.080000000000044,0.0
865,2020-06-21T00:00:00.000,2020,25,Hawaii,236.0,23.600000000000023,0.0,34.680000000000064,0.0
866,2020-06-28T00:00:00.000,2020,26,Hawaii,207.0,0.0,0.0,34.680000000000064,0.0
867,2020-07-05T00:00:00.000,2020,27,Hawaii,238.0,9.520000000000008,0.0,44.200000000000074,0.0
868,2020-07-12T00:00:00.000,2020,28,Hawaii,227.0,18.160000000000018,0.0,62.36000000000009,0.0
869,2020-07-19T00:00:00.000,2020,29,Hawaii,219.0,-2.190000000000002,0.0,60.17000000000009,0.0
870,2020-07-26T00:00:00.000,2020,30,Hawaii,217.0,17.360000000000014,0.0,77.5300000000001,0.0
871,2020-08-02T00:00:00.000,2020,31,Hawaii,231.0,20.790000000000017,0.0,98.32000000000012,0.0
872,2020-08-09T00:00:00.000,2020,32,Hawaii,223.0,17.840000000000018,13.0,116.16000000000014,13.0
873,2020-08-16T00:00:00.000,2020,33,Hawaii,242.0,38.71999999999998,14.0,154.8800000000001,27.0
874,2020-08-23T00:00:00.000,2020,34,Hawaii,255.0,45.899999999999984,35.0,200.7800000000001,62.0
875,2020-08-30T00:00:00.000,2020,35,Hawaii,235.0,28.200000000000024,31.0,228.9800000000001,93.0
876,2020-09-06T00:00:00.000,2020,36,Hawaii,274.0,43.839999999999975,34.0,272.82000000000005,127.0
877,2020-09-13T00:00:00.000,2020,37,Hawaii,242.0,33.879999999999974,32.0,306.70000000000005,159.0
878,2020-09-20T00:00:00.000,2020,38,Hawaii,242.0,41.139999999999986,26.0,347.84000000000003,185.0
879,2020-09-27T00:00:00.000,2020,39,Hawaii,214.0,-2.140000000000002,20.0,345.70000000000005,205.0
880,2020-10-04T00:00:00.000,2020,40,Hawaii,231.0,39.26999999999998,20.0,384.97,225.0
881,2020-10-11T00:00:00.000,2020,41,Hawaii,237.0,23.70000000000002,18.0,408.6700000000001,243.0
882,2020-10-18T00:00:00.000,2020,42,Hawaii,237.0,52.13999999999999,14.0,460.81000000000006,257.0
883,2020-10-25T00:00:00.000,2020,43,Hawaii,237.0,28.440000000000026,11.0,489.2500000000001,268.0
884,2020-11-01T00:00:00.000,2020,44,Hawaii,235.0,14.100000000000012,0.0,503.35000000000014,268.0
885,2020-11-08T00:00:00.000,2020,45,Hawaii,249.0,42.329999999999984,0.0,545.6800000000001,268.0
886,2020-11-15T00:00:00.000,2020,46,Hawaii,224.0,11.20000000000001,0.0,556.8800000000001,268.0
887,2020-11-22T00:00:00.000,2020,47,Hawaii,216.0,-10.80000000000001,0.0,546.0800000000002,268.0
888,2020-11-29T00:00:00.000,2020,48,Hawaii,237.0,7.1100000000000065,13.0,553.1900000000002,281.0
889,2020-12-06T00:00:00.000,2020,49,Hawaii,212.0,-12.720000000000011,0.0,540.4700000000001,281.0
890,2020-12-13T00:00:00.000,2020,50,Hawaii,249.0,14.940000000000014,0.0,555.4100000000002,281.0
891,2020-12-20T00:00:00.000,2020,51,Hawaii,198.0,-35.64000000000001,0.0,519.7700000000002,281.0
892,2020-12-27T00:00:00.000,2020,52,Hawaii,224.0,-15.679999999999989,0.0,504.0900000000002,281.0
893,2021-01-03T00:00:00.000,2021,53,Hawaii,215.0,-25.8,0.0,478.2900000000002,281.0
894,2021-01-10T00:00:00.000,2021,1,Hawaii,246.0,4.920000000000004,12.0,483.2100000000002,293.0
895,2021-01-17T00:00:00.000,2021,2,Hawaii,206.0,-39.139999999999986,14.0,444.0700000000002,307.0
896,2021-01-24T00:00:00.000,2021,3,Hawaii,225.0,0.0,0.0,444.0700000000002,307.0
897,2021-01-31T00:00:00.000,2021,4,Hawaii,236.0,0.0,0.0,444.0700000000002,307.0
898,2021-02-07T00:00:00.000,2021,5,Hawaii,264.0,60.72,0.0,504.7900000000002,307.0
899,2021-02-14T00:00:00.000,2021,6,Hawaii,250.0,7.500000000000007,0.0,512.2900000000002,307.0
900,2021-02-21T00:00:00.000,2021,7,Hawaii,260.0,31.200000000000028,0.0,543.4900000000002,307.0
901,2021-02-28T00:00:00.000,2021,8,Hawaii,228.0,0.0,0.0,543.4900000000002,307.0
902,2021-03-07T00:00:00.000,2021,9,Hawaii,251.0,-2.5100000000000025,0.0,540.9800000000002,307.0
903,2021-03-14T00:00:00.000,2021,10,Hawaii,233.0,-13.980000000000013,0.0,527.0000000000002,307.0
904,2021-03-21T00:00:00.000,2021,11,Hawaii,235.0,11.75000000000001,0.0,538.7500000000002,307.0
905,2021-03-28T00:00:00.000,2021,12,Hawaii,240.0,0.0,0.0,538.7500000000002,307.0
906,2021-04-04T00:00:00.000,2021,13,Hawaii,227.0,-6.810000000000006,0.0,531.9400000000002,307.0
907,2021-04-11T00:00:00.000,2021,14,Hawaii,159.0,-44.52,0.0,487.4200000000002,307.0
908,2021-04-18T00:00:00.000,2021,15,Hawaii,153.0,-41.31,0.0,446.1100000000002,307.0
909,2021-04-25T00:00:00.000,2021,16,Hawaii,10.0,-9.5,0.0,436.6100000000002,307.0
910,2019-12-29T00:00:00.000,2019,52,Idaho,278.0,-16.680000000000014,0.0,-16.680000000000014,0.0
911,2020-01-05T00:00:00.000,2020,1,Idaho,292.0,-11.68000000000001,0.0,-28.360000000000024,0.0
912,2020-01-12T00:00:00.000,2020,2,Idaho,293.0,26.370000000000022,0.0,-1.990000000000002,0.0
913,2020-01-19T00:00:00.000,2020,3,Idaho,275.0,0.0,0.0,-1.990000000000002,0.0
914,2020-01-26T00:00:00.000,2020,4,Idaho,249.0,-29.88,0.0,-31.87,0.0
915,2020-02-02T00:00:00.000,2020,5,Idaho,292.0,11.68000000000001,0.0,-20.18999999999999,0.0
916,2020-02-09T00:00:00.000,2020,6,Idaho,279.0,-30.689999999999998,0.0,-50.87999999999999,0.0
917,2020-02-16T00:00:00.000,2020,7,Idaho,318.0,31.80000000000003,0.0,-19.07999999999996,0.0
918,2020-02-23T00:00:00.000,2020,8,Idaho,290.0,-2.9000000000000026,0.0,-21.97999999999996,0.0
919,2020-03-01T00:00:00.000,2020,9,Idaho,278.0,-11.12000000000001,0.0,-33.09999999999997,0.0
920,2020-03-08T00:00:00.000,2020,10,Idaho,282.0,11.28000000000001,0.0,-21.819999999999965,0.0
921,2020-03-15T00:00:00.000,2020,11,Idaho,308.0,9.240000000000009,0.0,-12.579999999999956,0.0
922,2020-03-22T00:00:00.000,2020,12,Idaho,332.0,89.64,0.0,77.06000000000004,0.0
923,2020-03-29T00:00:00.000,2020,13,Idaho,271.0,-16.260000000000016,0.0,60.800000000000026,0.0
924,2020-04-05T00:00:00.000,2020,14,Idaho,306.0,21.42000000000002,22.0,82.22000000000004,22.0
925,2020-04-12T00:00:00.000,2020,15,Idaho,283.0,2.8300000000000027,12.0,85.05000000000004,34.0
926,2020-04-19T00:00:00.000,2020,16,Idaho,262.0,2.6200000000000023,12.0,87.67000000000004,46.0
927,2020-04-26T00:00:00.000,2020,17,Idaho,252.0,-10.080000000000009,0.0,77.59000000000003,46.0
928,2020-05-03T00:00:00.000,2020,18,Idaho,304.0,51.67999999999998,0.0,129.27,46.0
929,2020-05-10T00:00:00.000,2020,19,Idaho,269.0,-2.690000000000002,0.0,126.58000000000001,46.0
930,2020-05-17T00:00:00.000,2020,20,Idaho,262.0,-5.240000000000005,0.0,121.34,46.0
931,2020-05-24T00:00:00.000,2020,21,Idaho,279.0,8.370000000000008,0.0,129.71,46.0
932,2020-05-31T00:00:00.000,2020,22,Idaho,293.0,32.230000000000025,0.0,161.94000000000003,46.0
933,2020-06-07T00:00:00.000,2020,23,Idaho,286.0,20.020000000000017,0.0,181.96000000000004,46.0
934,2020-06-14T00:00:00.000,2020,24,Idaho,282.0,11.28000000000001,0.0,193.24000000000004,46.0
935,2020-06-21T00:00:00.000,2020,25,Idaho,296.0,50.31999999999998,0.0,243.56,46.0
936,2020-06-28T00:00:00.000,2020,26,Idaho,281.0,19.670000000000016,0.0,263.23,46.0
937,2020-07-05T00:00:00.000,2020,27,Idaho,287.0,31.57000000000003,15.0,294.80000000000007,61.0
938,2020-07-12T00:00:00.000,2020,28,Idaho,312.0,78.0,26.0,372.80000000000007,87.0
939,2020-07-19T00:00:00.000,2020,29,Idaho,328.0,101.68000000000002,45.0,474.4800000000001,132.0
940,2020-07-26T00:00:00.000,2020,30,Idaho,327.0,101.37000000000002,50.0,575.8500000000001,182.0
941,2020-08-02T00:00:00.000,2020,31,Idaho,312.0,56.15999999999998,40.0,632.0100000000001,222.0
942,2020-08-09T00:00:00.000,2020,32,Idaho,319.0,95.70000000000002,32.0,727.7100000000002,254.0
943,2020-08-16T00:00:00.000,2020,33,Idaho,360.0,151.2,57.0,878.9100000000001,311.0
944,2020-08-23T00:00:00.000,2020,34,Idaho,327.0,88.29,28.0,967.2,339.0
945,2020-08-30T00:00:00.000,2020,35,Idaho,352.0,116.16000000000003,38.0,1083.3600000000001,377.0
946,2020-09-06T00:00:00.000,2020,36,Idaho,321.0,80.25,25.0,1163.6100000000001,402.0
947,2020-09-13T00:00:00.000,2020,37,Idaho,320.0,47.99999999999997,18.0,1211.6100000000001,420.0
948,2020-09-20T00:00:00.000,2020,38,Idaho,292.0,20.44000000000002,25.0,1232.0500000000002,445.0
949,2020-09-27T00:00:00.000,2020,39,Idaho,328.0,82.0,31.0,1314.0500000000002,476.0
950,2020-10-04T00:00:00.000,2020,40,Idaho,300.0,56.999999999999986,25.0,1371.0500000000002,501.0
951,2020-10-11T00:00:00.000,2020,41,Idaho,326.0,52.159999999999975,37.0,1423.2100000000003,538.0
952,2020-10-18T00:00:00.000,2020,42,Idaho,341.0,88.66,42.0,1511.8700000000003,580.0
953,2020-10-25T00:00:00.000,2020,43,Idaho,351.0,108.81000000000002,69.0,1620.6800000000003,649.0
954,2020-11-01T00:00:00.000,2020,44,Idaho,365.0,120.45000000000003,76.0,1741.1300000000003,725.0
955,2020-11-08T00:00:00.000,2020,45,Idaho,410.0,205.0,83.0,1946.1300000000003,808.0
956,2020-11-15T00:00:00.000,2020,46,Idaho,391.0,242.42000000000004,91.0,2188.55,899.0
957,2020-11-22T00:00:00.000,2020,47,Idaho,424.0,245.92000000000002,99.0,2434.4700000000003,998.0
958,2020-11-29T00:00:00.000,2020,48,Idaho,397.0,210.41,128.0,2644.88,1126.0
959,2020-12-06T00:00:00.000,2020,49,Idaho,373.0,111.90000000000002,98.0,2756.78,1224.0
960,2020-12-13T00:00:00.000,2020,50,Idaho,394.0,141.84000000000003,101.0,2898.6200000000003,1325.0
961,2020-12-20T00:00:00.000,2020,51,Idaho,390.0,155.99999999999997,98.0,3054.6200000000003,1423.0
962,2020-12-27T00:00:00.000,2020,52,Idaho,349.0,87.25,81.0,3141.8700000000003,1504.0
963,2021-01-03T00:00:00.000,2021,53,Idaho,388.0,120.28000000000002,77.0,3262.1500000000005,1581.0
964,2021-01-10T00:00:00.000,2021,1,Idaho,340.0,37.400000000000034,53.0,3299.5500000000006,1634.0
965,2021-01-17T00:00:00.000,2021,2,Idaho,338.0,87.88000000000001,64.0,3387.4300000000007,1698.0
966,2021-01-24T00:00:00.000,2021,3,Idaho,284.0,8.520000000000007,41.0,3395.9500000000007,1739.0
967,2021-01-31T00:00:00.000,2021,4,Idaho,327.0,52.31999999999997,39.0,3448.270000000001,1778.0
968,2021-02-07T00:00:00.000,2021,5,Idaho,305.0,24.40000000000002,25.0,3472.670000000001,1803.0
969,2021-02-14T00:00:00.000,2021,6,Idaho,298.0,-14.900000000000013,26.0,3457.770000000001,1829.0
970,2021-02-21T00:00:00.000,2021,7,Idaho,302.0,12.08000000000001,25.0,3469.850000000001,1854.0
971,2021-02-28T00:00:00.000,2021,8,Idaho,306.0,15.300000000000013,23.0,3485.150000000001,1877.0
972,2021-03-07T00:00:00.000,2021,9,Idaho,307.0,18.420000000000016,13.0,3503.570000000001,1890.0
973,2021-03-14T00:00:00.000,2021,10,Idaho,289.0,17.340000000000014,15.0,3520.910000000001,1905.0
974,2021-03-21T00:00:00.000,2021,11,Idaho,296.0,-2.9600000000000026,10.0,3517.950000000001,1915.0
975,2021-03-28T00:00:00.000,2021,12,Idaho,312.0,59.27999999999999,21.0,3577.2300000000014,1936.0
976,2021-04-04T00:00:00.000,2021,13,Idaho,318.0,31.80000000000003,23.0,3609.0300000000016,1959.0
977,2021-04-11T00:00:00.000,2021,14,Idaho,213.0,-55.38,15.0,3553.6500000000015,1974.0
978,2021-04-18T00:00:00.000,2021,15,Idaho,169.0,-65.91,0.0,3487.7400000000016,1974.0
979,2021-04-25T00:00:00.000,2021,16,Idaho,48.0,-39.36,0.0,3448.3800000000015,1974.0
980,2019-12-29T00:00:00.000,2019,52,Illinois,2191.0,-109.5500000000001,0.0,-109.5500000000001,0.0
981,2020-01-05T00:00:00.000,2020,1,Illinois,2252.0,-112.6000000000001,0.0,-222.1500000000002,0.0
982,2020-01-12T00:00:00.000,2020,2,Illinois,2231.0,-66.93000000000006,0.0,-289.08000000000027,0.0
983,2020-01-19T00:00:00.000,2020,3,Illinois,2199.0,-43.98000000000004,0.0,-333.0600000000003,0.0
984,2020-01-26T00:00:00.000,2020,4,Illinois,2137.0,-64.11000000000006,0.0,-397.17000000000036,0.0
985,2020-02-02T00:00:00.000,2020,5,Illinois,2232.0,-22.32000000000002,0.0,-419.49000000000035,0.0
986,2020-02-09T00:00:00.000,2020,6,Illinois,2216.0,22.160000000000018,0.0,-397.3300000000003,0.0
987,2020-02-16T00:00:00.000,2020,7,Illinois,2207.0,22.070000000000018,0.0,-375.26000000000033,0.0
988,2020-02-23T00:00:00.000,2020,8,Illinois,2209.0,88.36000000000008,0.0,-286.90000000000026,0.0
989,2020-03-01T00:00:00.000,2020,9,Illinois,2254.0,135.24000000000012,0.0,-151.66000000000014,0.0
990,2020-03-08T00:00:00.000,2020,10,Illinois,2191.0,65.73000000000006,0.0,-85.93000000000008,0.0
991,2020-03-15T00:00:00.000,2020,11,Illinois,2283.0,136.98000000000013,14.0,51.050000000000054,14.0
992,2020-03-22T00:00:00.000,2020,12,Illinois,2304.0,253.44000000000023,73.0,304.4900000000003,87.0
993,2020-03-29T00:00:00.000,2020,13,Illinois,2622.0,655.5,299.0,959.9900000000002,386.0
994,2020-04-05T00:00:00.000,2020,14,Illinois,2870.0,1090.5999999999997,470.0,2050.59,856.0
995,2020-04-12T00:00:00.000,2020,15,Illinois,2912.0,1310.3999999999999,590.0,3360.99,1446.0
996,2020-04-19T00:00:00.000,2020,16,Illinois,3010.0,1505.0,677.0,4865.99,2123.0
997,2020-04-26T00:00:00.000,2020,17,Illinois,2952.0,1357.9199999999998,741.0,6223.91,2864.0
998,2020-05-03T00:00:00.000,2020,18,Illinois,2962.0,1540.24,789.0,7764.15,3653.0
999,2020-05-10T00:00:00.000,2020,19,Illinois,2865.0,1289.2499999999998,699.0,9053.4,4352.0
1000,2020-05-17T00:00:00.000,2020,20,Illinois,2638.0,896.9200000000002,574.0,9950.32,4926.0
1001,2020-05-24T00:00:00.000,2020,21,Illinois,2548.0,764.4000000000001,470.0,10714.72,5396.0
1002,2020-05-31T00:00:00.000,2020,22,Illinois,2510.0,753.0000000000001,428.0,11467.72,5824.0
1003,2020-06-07T00:00:00.000,2020,23,Illinois,2270.0,476.69999999999993,318.0,11944.42,6142.0
1004,2020-06-14T00:00:00.000,2020,24,Illinois,2255.0,405.89999999999986,270.0,12350.32,6412.0
1005,2020-06-21T00:00:00.000,2020,25,Illinois,2133.0,277.2899999999998,150.0,12627.609999999999,6562.0
1006,2020-06-28T00:00:00.000,2020,26,Illinois,2182.0,327.2999999999998,146.0,12954.909999999998,6708.0
1007,2020-07-05T00:00:00.000,2020,27,Illinois,2189.0,328.3499999999998,110.0,13283.259999999998,6818.0
1008,2020-07-12T00:00:00.000,2020,28,Illinois,2087.0,208.7000000000002,89.0,13491.96,6907.0
1009,2020-07-19T00:00:00.000,2020,29,Illinois,2034.0,162.72000000000014,82.0,13654.679999999998,6989.0
1010,2020-07-26T00:00:00.000,2020,30,Illinois,2071.0,186.39000000000016,90.0,13841.069999999998,7079.0
1011,2020-08-02T00:00:00.000,2020,31,Illinois,2138.0,277.93999999999977,98.0,14119.009999999998,7177.0
1012,2020-08-09T00:00:00.000,2020,32,Illinois,2126.0,318.8999999999998,103.0,14437.909999999998,7280.0
1013,2020-08-16T00:00:00.000,2020,33,Illinois,2151.0,301.1399999999998,98.0,14739.049999999997,7378.0
1014,2020-08-23T00:00:00.000,2020,34,Illinois,2119.0,254.28000000000023,130.0,14993.329999999998,7508.0
1015,2020-08-30T00:00:00.000,2020,35,Illinois,2198.0,329.6999999999998,119.0,15323.029999999999,7627.0
1016,2020-09-06T00:00:00.000,2020,36,Illinois,2080.0,104.00000000000009,119.0,15427.029999999999,7746.0
1017,2020-09-13T00:00:00.000,2020,37,Illinois,2079.0,83.16000000000007,130.0,15510.189999999999,7876.0
1018,2020-09-20T00:00:00.000,2020,38,Illinois,2295.0,367.1999999999998,140.0,15877.39,8016.0
1019,2020-09-27T00:00:00.000,2020,39,Illinois,2138.0,128.28000000000011,149.0,16005.67,8165.0
